[2016-12-13 09:08:26.272] main DEBUG  [] [] [org.springframework.boot.logging.ClasspathLoggingApplicationListener] - Application started with classpath: [jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/classes!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jul-to-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-tomcat-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jsqlparser-0.9.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/quartz-2.2.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/hibernate-validator-5.2.4.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-beanutils-1.9.3.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/xml-apis-1.4.01.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/snakeyaml-1.17.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-core-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/gson-2.3.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-beans-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/pagehelper-3.7.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-webmvc-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-io-2.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-logging-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-aop-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-core-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-jdbc-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-1.3.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-tx-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-fileupload-1.3.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-core-2.8.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/validation-api-1.1.0.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/dom4j-1.6.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jcl-over-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/log4j-over-slf4j-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/aspectjweaver-1.8.9.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/c3p0-0.9.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-web-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-el-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-aop-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-embed-websocket-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-boot-starter-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-logging-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/slf4j-api-1.7.21.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-juli-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-jdbc-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/javax.servlet-api-3.1.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-starter-web-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-lang-2.5.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-context-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/json-lib-2.4-jdk15.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/commons-collections-3.2.2.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-databind-2.8.4.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-spring-boot-autoconfigure-1.1.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mysql-connector-java-5.1.40.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/ezmorph-1.0.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-autoconfigure-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/logback-classic-1.1.7.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/tomcat-jdbc-8.5.6.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-boot-1.4.2.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/spring-expression-4.3.4.RELEASE.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/logback-core-1.1.7.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/classmate-1.3.3.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/quartz-jobs-2.2.1.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jboss-logging-3.3.0.Final.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/mybatis-3.4.0.jar!/, jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/lib/jackson-annotations-2.8.4.jar!/]
[2016-12-13 09:08:26.286] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'context.listener.classes' in any property source
[2016-12-13 09:08:26.292] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'banner.image.location' in any property source
[2016-12-13 09:08:26.295] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'banner.location' in any property source
[2016-12-13 09:08:26.379] main DEBUG  [] [] [org.springframework.web.context.support.StandardServletEnvironment] - Adding [servletConfigInitParams] PropertySource with lowest search precedence
[2016-12-13 09:08:26.381] main DEBUG  [] [] [org.springframework.web.context.support.StandardServletEnvironment] - Adding [servletContextInitParams] PropertySource with lowest search precedence
[2016-12-13 09:08:26.383] main DEBUG  [] [] [org.springframework.web.context.support.StandardServletEnvironment] - Adding [systemProperties] PropertySource with lowest search precedence
[2016-12-13 09:08:26.385] main DEBUG  [] [] [org.springframework.web.context.support.StandardServletEnvironment] - Adding [systemEnvironment] PropertySource with lowest search precedence
[2016-12-13 09:08:26.386] main DEBUG  [] [] [org.springframework.web.context.support.StandardServletEnvironment] - Initialized StandardServletEnvironment with PropertySources [servletConfigInitParams,servletContextInitParams,systemProperties,systemEnvironment]
[2016-12-13 09:08:26.429] main DEBUG  [] [] [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
[2016-12-13 09:08:26.519] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'context.initializer.classes' in any property source
[2016-12-13 09:08:26.564] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.config.name:application' in any property source
[2016-12-13 09:08:26.565] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.config.name' in any property source
[2016-12-13 09:08:26.571] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'vcap.application.name:application' in any property source
[2016-12-13 09:08:26.587] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'vcap.application.name' in any property source
[2016-12-13 09:08:26.590] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.application.name:application' in any property source
[2016-12-13 09:08:26.596] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.application.name' in any property source
[2016-12-13 09:08:26.600] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'PORT:null' in any property source
[2016-12-13 09:08:26.606] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'PORT' in any property source
[2016-12-13 09:08:26.612] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'server.port:null' in any property source
[2016-12-13 09:08:26.615] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Found key 'server.port' in [applicationConfigurationProperties] with type [String]
[2016-12-13 09:08:26.628] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.application.index:8011 ' in any property source
[2016-12-13 09:08:26.629] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.application.index' in any property source
[2016-12-13 09:08:26.630] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'vcap.application.instance_index:8011 ' in any property source
[2016-12-13 09:08:26.645] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'vcap.application.instance_index' in any property source
[2016-12-13 09:08:26.648] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.profiles.active' in any property source
[2016-12-13 09:08:26.664] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Returning cached instance of singleton bean 'autoConfigurationReport'
[2016-12-13 09:08:26.672] main INFO  [] [] [com.es.fileservice.Application] - Starting Application v1.0-SNAPSHOT on MR-LHL with PID 10268 (F:\lhl\spring_boot\target\spring_boot.jar started by LHL in F:\lhl\spring_boot\target)
[2016-12-13 09:08:26.674] main DEBUG  [] [] [com.es.fileservice.Application] - Running with Spring Boot v1.4.2.RELEASE, Spring v4.3.4.RELEASE
[2016-12-13 09:08:26.689] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.profiles.active' in any property source
[2016-12-13 09:08:26.692] main DEBUG  [] [] [org.springframework.core.env.PropertySourcesPropertyResolver] - Could not find key 'spring.profiles.default' in any property source
[2016-12-13 09:08:26.698] main INFO  [] [] [com.es.fileservice.Application] - No active profile set, falling back to default profiles: default
[2016-12-13 09:08:26.702] main DEBUG  [] [] [org.springframework.boot.SpringApplication] - Loading source class com.es.fileservice.Application
[2016-12-13 09:08:26.712] background-preinit DEBUG  [] [] [org.jboss.logging] - Logging Provider: org.jboss.logging.Slf4jLoggerProvider found via system property
[2016-12-13 09:08:26.717] background-preinit INFO  [] [] [org.hibernate.validator.internal.util.Version] - HV000001: Hibernate Validator 5.2.4.Final
[2016-12-13 09:08:26.724] main DEBUG  [] [] [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
[2016-12-13 09:08:26.760] background-preinit DEBUG  [] [] [org.hibernate.validator.internal.engine.resolver.DefaultTraversableResolver] - Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
[2016-12-13 09:08:26.799] main DEBUG  [] [] [org.springframework.boot.context.config.ConfigFileApplicationListener] - Loaded config file 'jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/classes!/application.properties' (classpath:/application.properties)
[2016-12-13 09:08:26.801] main DEBUG  [] [] [org.springframework.boot.context.config.ConfigFileApplicationListener] - Skipped (empty) config file 'jar:file:/F:/lhl/spring_boot/target/spring_boot.jar!/BOOT-INF/classes!/application.properties' (classpath:/application.properties) for profile default
[2016-12-13 09:08:26.805] main INFO  [] [] [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext] - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@b1a58a3: startup date [Tue Dec 13 09:08:26 CST 2016]; root of context hierarchy
[2016-12-13 09:08:26.813] main DEBUG  [] [] [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext] - Bean factory for org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@b1a58a3: org.springframework.beans.factory.support.DefaultListableBeanFactory@5eb5c224: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,application]; root of factory hierarchy
[2016-12-13 09:08:26.854] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
[2016-12-13 09:08:26.855] main DEBUG  [] [] [org.springframework.beans.factory.support.DefaultListableBeanFactory] - Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
